Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,Adultos (18 y más),1,1,1,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,Adultos (18 y más),0,0,0,0,2,0,1,0,0,0,1,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Rapto,Rapto,Rapto,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,Adultos (18 y más),5,5,0,12,5,5,6,0,2,4,4,1
2019,1,Aguascalientes,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,2,1,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,No especificado,0,0,1,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,No especificado,1,0,1,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Rapto,Rapto,Rapto,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,No especificado,5,3,0,0,1,0,2,1,2,1,0,0
2019,1,Aguascalientes,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,No identificado,No identificado,0,0,0,0,1,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,1,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,No identificado,No identificado,4,4,2,10,12,11,4,8,7,13,6,9
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,No identificado,No identificado,9,8,15,16,27,16,19,11,16,19,11,11
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,No identificado,No identificado,173,173,235,272,271,290,267,278,270,284,241,240
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,No identificado,No identificado,28,36,40,59,59,45,26,43,66,40,40,44
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,No identificado,No identificado,0,0,0,0,1,0,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,No identificado,No identificado,1,0,0,0,0,0,0,0,1,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,No identificado,No identificado,73,69,74,86,84,93,76,78,97,89,118,111
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,No identificado,No identificado,4,17,17,0,1,12,0,0,0,0,0,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,No identificado,No identificado,9,0,0,15,10,0,17,14,18,8,15,8
2019,1,Aguascalientes,La vida y la Integridad corporal,Aborto,Aborto,Aborto,No identificado,No identificado,0,0,0,2,2,0,1,0,1,2,2,0
2019,1,Aguascalientes,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,No identificado,No identificado,0,0,0,0,0,0,2,0,0,3,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Secuestro exprés,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Rapto,Rapto,Rapto,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,No identificado,No identificado,8,5,30,33,38,21,26,33,37,45,20,35
2019,1,Aguascalientes,El patrimonio,Extorsión,Extorsión,Extorsión,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,1,0
2019,1,Aguascalientes,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,No identificado,No identificado,4,6,5,9,5,0,0,6,14,9,3,4
2019,1,Aguascalientes,La sociedad,Trata de personas,Trata de personas,Trata de personas,No identificado,No identificado,0,1,0,1,0,0,0,0,0,0,0,0
2019,1,Aguascalientes,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,No identificado,No identificado,0,0,0,0,0,0,0,1,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Menores de edad (0-17),0,2,0,1,0,1,1,0,0,0,1,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,1,0,0,0,0,0,0,1,0,2
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,Menores de edad (0-17),0,2,0,0,1,0,2,0,1,0,2,2
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,1,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),0,2,0,0,1,2,0,0,0,0,0,1
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),1,1,1,0,0,1,0,3,1,3,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),3,4,4,1,1,2,1,1,4,5,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),19,14,13,17,9,21,22,14,21,19,18,10
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,Menores de edad (0-17),1,0,0,1,2,1,0,0,1,1,1,2
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,Menores de edad (0-17),0,0,3,0,0,0,1,0,1,0,0,2
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,Menores de edad (0-17),1,3,1,5,4,6,5,4,4,3,7,4
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,1,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0,0,0,1,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,1
2019,2,Baja California,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Mujer,Menores de edad (0-17),12,17,13,16,9,11,13,13,10,7,12,14
2019,2,Baja California,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,Menores de edad (0-17),1,11,6,4,2,4,1,6,10,4,2,0
2019,2,Baja California,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,Menores de edad (0-17),0,0,0,0,0,1,0,0,0,1,0,0
2019,2,Baja California,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,Menores de edad (0-17),8,11,14,17,13,19,13,20,17,21,21,7
2019,2,Baja California,La sociedad,Trata de personas,Trata de personas,Trata de personas,Mujer,Menores de edad (0-17),0,2,1,0,0,0,0,0,1,0,0,0
2019,2,Baja California,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Mujer,Menores de edad (0-17),0,0,0,2,3,1,0,0,1,1,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),12,3,7,9,14,11,16,12,16,18,7,12
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),0,2,1,1,0,1,3,1,2,0,3,1
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),1,3,3,4,4,2,2,1,2,5,1,5
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,1,1,0,1,0,1,1,4,2,2
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,Adultos (18 y más),6,6,1,1,7,4,10,4,10,7,7,7
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,Adultos (18 y más),0,0,0,0,1,0,0,0,0,1,1,1
2019,2,Baja California,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),10,4,4,3,2,8,7,2,11,5,13,4
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),13,10,8,18,9,13,13,10,10,17,9,8
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),31,23,28,36,29,27,31,33,31,33,20,21
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),138,118,167,176,117,204,253,212,249,252,191,159
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0,0,0,2,0,0,0,0,1
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,1,0,1
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,Adultos (18 y más),13,9,13,13,18,19,11,17,7,15,24,19
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,Adultos (18 y más),14,6,12,13,1,7,6,4,10,10,8,8
2019,2,Baja California,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,Adultos (18 y más),61,68,48,58,57,53,57,53,55,79,86,75
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),0,1,0,0,2,0,0,1,0,0,1,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),0,0,1,0,1,1,2,0,1,2,0,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),1,0,1,0,2,1,1,0,0,1,0,0
2019,2,Baja California,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
